harness,lang,toolchain,kernel,variant,round,rep,ns_per_op
simple,cpp,apple-clang-21.0.0,decode,shift,1,192,16.3574
simple,cpp,apple-clang-21.0.0,decode,shift,1,193,16.3574
simple,cpp,apple-clang-21.0.0,decode,shift,1,194,16.2754
simple,cpp,apple-clang-21.0.0,decode,shift,1,195,16.3164
simple,cpp,apple-clang-21.0.0,decode,shift,1,196,16.3174
simple,cpp,apple-clang-21.0.0,decode,shift,1,197,16.8047
simple,cpp,apple-clang-21.0.0,decode,shift,1,198,16.4795
simple,cpp,apple-clang-21.0.0,decode,shift,1,199,16.3975
simple,cpp,apple-clang-21.0.0,dr,default,1,0,28.2393
simple,cpp,apple-clang-21.0.0,dr,default,1,1,28.2393
simple,cpp,apple-clang-21.0.0,dr,default,1,2,28.3203
simple,cpp,apple-clang-21.0.0,dr,default,1,3,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,4,28.3203
simple,cpp,apple-clang-21.0.0,dr,default,1,5,28.1172
simple,cpp,apple-clang-21.0.0,dr,default,1,6,28.2383
simple,cpp,apple-clang-21.0.0,dr,default,1,7,28.1572
simple,cpp,apple-clang-21.0.0,dr,default,1,8,28.2793
simple,cpp,apple-clang-21.0.0,dr,default,1,9,28.3604
simple,cpp,apple-clang-21.0.0,dr,default,1,10,28.3604
simple,cpp,apple-clang-21.0.0,dr,default,1,11,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,12,28.4014
simple,cpp,apple-clang-21.0.0,dr,default,1,13,28.2793
simple,cpp,apple-clang-21.0.0,dr,default,1,14,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,15,28.3203
simple,cpp,apple-clang-21.0.0,dr,default,1,16,28.2393
simple,cpp,apple-clang-21.0.0,dr,default,1,17,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,18,28.1572
simple,cpp,apple-clang-21.0.0,dr,default,1,19,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,20,28.1572
simple,cpp,apple-clang-21.0.0,dr,default,1,21,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,22,28.3203
simple,cpp,apple-clang-21.0.0,dr,default,1,23,28.4014
simple,cpp,apple-clang-21.0.0,dr,default,1,24,28.2393
simple,cpp,apple-clang-21.0.0,dr,default,1,25,28.4014
simple,cpp,apple-clang-21.0.0,dr,default,1,26,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,27,28.1582
simple,cpp,apple-clang-21.0.0,dr,default,1,28,28.2393
simple,cpp,apple-clang-21.0.0,dr,default,1,29,28.2383
simple,cpp,apple-clang-21.0.0,dr,default,1,30,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,31,28.2393
simple,cpp,apple-clang-21.0.0,dr,default,1,32,30.1514
simple,cpp,apple-clang-21.0.0,dr,default,1,33,28.2383
simple,cpp,apple-clang-21.0.0,dr,default,1,34,28.1162
simple,cpp,apple-clang-21.0.0,dr,default,1,35,28.0361
simple,cpp,apple-clang-21.0.0,dr,default,1,36,28.1572
simple,cpp,apple-clang-21.0.0,dr,default,1,37,27.9951
simple,cpp,apple-clang-21.0.0,dr,default,1,38,28.1572
simple,cpp,apple-clang-21.0.0,dr,default,1,39,28.1172
simple,cpp,apple-clang-21.0.0,dr,default,1,40,28.1572
simple,cpp,apple-clang-21.0.0,dr,default,1,41,28.1162
simple,cpp,apple-clang-21.0.0,dr,default,1,42,28.2793
simple,cpp,apple-clang-21.0.0,dr,default,1,43,28.3203
simple,cpp,apple-clang-21.0.0,dr,default,1,44,28.1172
simple,cpp,apple-clang-21.0.0,dr,default,1,45,28.2803
simple,cpp,apple-clang-21.0.0,dr,default,1,46,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,47,28.3604
simple,cpp,apple-clang-21.0.0,dr,default,1,48,28.4424
simple,cpp,apple-clang-21.0.0,dr,default,1,49,28.2793
simple,cpp,apple-clang-21.0.0,dr,default,1,50,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,51,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,52,28.4424
simple,cpp,apple-clang-21.0.0,dr,default,1,53,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,54,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,55,28.4424
simple,cpp,apple-clang-21.0.0,dr,default,1,56,28.5234
simple,cpp,apple-clang-21.0.0,dr,default,1,57,28.2793
simple,cpp,apple-clang-21.0.0,dr,default,1,58,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,59,28.2393
simple,cpp,apple-clang-21.0.0,dr,default,1,60,28.2393
simple,cpp,apple-clang-21.0.0,dr,default,1,61,28.4023
simple,cpp,apple-clang-21.0.0,dr,default,1,62,28.2393
simple,cpp,apple-clang-21.0.0,dr,default,1,63,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,64,28.0361
simple,cpp,apple-clang-21.0.0,dr,default,1,65,28.1572
simple,cpp,apple-clang-21.0.0,dr,default,1,66,27.9541
simple,cpp,apple-clang-21.0.0,dr,default,1,67,28.1162
simple,cpp,apple-clang-21.0.0,dr,default,1,68,28.0762
simple,cpp,apple-clang-21.0.0,dr,default,1,69,28.1172
simple,cpp,apple-clang-21.0.0,dr,default,1,70,28.1172
simple,cpp,apple-clang-21.0.0,dr,default,1,71,28.1572
simple,cpp,apple-clang-21.0.0,dr,default,1,72,28.1582
simple,cpp,apple-clang-21.0.0,dr,default,1,73,28.1572
simple,cpp,apple-clang-21.0.0,dr,default,1,74,28.2793
simple,cpp,apple-clang-21.0.0,dr,default,1,75,28.0762
simple,cpp,apple-clang-21.0.0,dr,default,1,76,28.2793
simple,cpp,apple-clang-21.0.0,dr,default,1,77,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,78,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,79,28.2393
simple,cpp,apple-clang-21.0.0,dr,default,1,80,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,81,28.2793
simple,cpp,apple-clang-21.0.0,dr,default,1,82,28.2393
simple,cpp,apple-clang-21.0.0,dr,default,1,83,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,84,28.2383
simple,cpp,apple-clang-21.0.0,dr,default,1,85,28.1572
simple,cpp,apple-clang-21.0.0,dr,default,1,86,28.1582
simple,cpp,apple-clang-21.0.0,dr,default,1,87,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,88,28.1572
simple,cpp,apple-clang-21.0.0,dr,default,1,89,28.1582
simple,cpp,apple-clang-21.0.0,dr,default,1,90,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,91,28.3203
simple,cpp,apple-clang-21.0.0,dr,default,1,92,28.2803
simple,cpp,apple-clang-21.0.0,dr,default,1,93,29.5000
simple,cpp,apple-clang-21.0.0,dr,default,1,94,28.4014
simple,cpp,apple-clang-21.0.0,dr,default,1,95,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,96,28.4424
simple,cpp,apple-clang-21.0.0,dr,default,1,97,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,98,28.4834
simple,cpp,apple-clang-21.0.0,dr,default,1,99,28.5244
simple,cpp,apple-clang-21.0.0,dr,default,1,100,28.4014
simple,cpp,apple-clang-21.0.0,dr,default,1,101,28.2393
simple,cpp,apple-clang-21.0.0,dr,default,1,102,28.2793
simple,cpp,apple-clang-21.0.0,dr,default,1,103,28.3203
simple,cpp,apple-clang-21.0.0,dr,default,1,104,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,105,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,106,28.2803
simple,cpp,apple-clang-21.0.0,dr,default,1,107,28.5234
simple,cpp,apple-clang-21.0.0,dr,default,1,108,28.4424
simple,cpp,apple-clang-21.0.0,dr,default,1,109,28.4424
simple,cpp,apple-clang-21.0.0,dr,default,1,110,28.4424
simple,cpp,apple-clang-21.0.0,dr,default,1,111,28.4014
simple,cpp,apple-clang-21.0.0,dr,default,1,112,28.2393
simple,cpp,apple-clang-21.0.0,dr,default,1,113,28.1172
simple,cpp,apple-clang-21.0.0,dr,default,1,114,28.2383
simple,cpp,apple-clang-21.0.0,dr,default,1,115,28.1162
simple,cpp,apple-clang-21.0.0,dr,default,1,116,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,117,28.2383
simple,cpp,apple-clang-21.0.0,dr,default,1,118,28.1162
simple,cpp,apple-clang-21.0.0,dr,default,1,119,28.2383
simple,cpp,apple-clang-21.0.0,dr,default,1,120,28.1172
simple,cpp,apple-clang-21.0.0,dr,default,1,121,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,122,28.1582
simple,cpp,apple-clang-21.0.0,dr,default,1,123,28.1572
simple,cpp,apple-clang-21.0.0,dr,default,1,124,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,125,28.1172
simple,cpp,apple-clang-21.0.0,dr,default,1,126,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,127,28.2793
simple,cpp,apple-clang-21.0.0,dr,default,1,128,28.2793
simple,cpp,apple-clang-21.0.0,dr,default,1,129,28.1172
simple,cpp,apple-clang-21.0.0,dr,default,1,130,28.1582
simple,cpp,apple-clang-21.0.0,dr,default,1,131,28.2393
simple,cpp,apple-clang-21.0.0,dr,default,1,132,28.1572
simple,cpp,apple-clang-21.0.0,dr,default,1,133,28.1172
simple,cpp,apple-clang-21.0.0,dr,default,1,134,28.2793
simple,cpp,apple-clang-21.0.0,dr,default,1,135,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,136,28.3203
simple,cpp,apple-clang-21.0.0,dr,default,1,137,28.4023
simple,cpp,apple-clang-21.0.0,dr,default,1,138,28.4023
simple,cpp,apple-clang-21.0.0,dr,default,1,139,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,140,28.2803
simple,cpp,apple-clang-21.0.0,dr,default,1,141,28.1982
simple,cpp,apple-clang-21.0.0,dr,default,1,142,28.3203
simple,cpp,apple-clang-21.0.0,dr,default,1,143,31.4941
simple,cpp,apple-clang-21.0.0,dr,default,1,144,33.2432
simple,cpp,apple-clang-21.0.0,dr,default,1,145,33.7725
simple,cpp,apple-clang-21.0.0,dr,default,1,146,35.7666
simple,cpp,apple-clang-21.0.0,dr,default,1,147,30.0703
simple,cpp,apple-clang-21.0.0,dr,default,1,148,28.8896
simple,cpp,apple-clang-21.0.0,dr,default,1,149,29.1748
simple,cpp,apple-clang-21.0.0,dr,default,1,150,28.8486
simple,cpp,apple-clang-21.0.0,dr,default,1,151,29.0117
simple,cpp,apple-clang-21.0.0,dr,default,1,152,31.2100
simple,cpp,apple-clang-21.0.0,dr,default,1,153,30.8838
simple,cpp,apple-clang-21.0.0,dr,default,1,154,29.3789
simple,cpp,apple-clang-21.0.0,dr,default,1,155,29.1338
simple,cpp,apple-clang-21.0.0,dr,default,1,156,29.2158
simple,cpp,apple-clang-21.0.0,dr,default,1,157,29.0938
simple,cpp,apple-clang-21.0.0,dr,default,1,158,29.0938
simple,cpp,apple-clang-21.0.0,dr,default,1,159,29.1748
simple,cpp,apple-clang-21.0.0,dr,default,1,160,33.1631
simple,cpp,apple-clang-21.0.0,dr,default,1,161,33.1621
simple,cpp,apple-clang-21.0.0,dr,default,1,162,37.0693
simple,cpp,apple-clang-21.0.0,dr,default,1,163,36.8252
simple,cpp,apple-clang-21.0.0,dr,default,1,164,35.5225
simple,cpp,apple-clang-21.0.0,dr,default,1,165,37.6787
simple,cpp,apple-clang-21.0.0,dr,default,1,166,36.7842
simple,cpp,apple-clang-21.0.0,dr,default,1,167,32.0645
simple,cpp,apple-clang-21.0.0,dr,default,1,168,29.2559
simple,cpp,apple-clang-21.0.0,dr,default,1,169,30.9658
simple,cpp,apple-clang-21.0.0,dr,default,1,170,31.3721
simple,cpp,apple-clang-21.0.0,dr,default,1,171,28.9307
simple,cpp,apple-clang-21.0.0,dr,default,1,172,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,173,28.6465
simple,cpp,apple-clang-21.0.0,dr,default,1,174,28.5234
simple,cpp,apple-clang-21.0.0,dr,default,1,175,28.5244
simple,cpp,apple-clang-21.0.0,dr,default,1,176,28.4824
simple,cpp,apple-clang-21.0.0,dr,default,1,177,28.3604
simple,cpp,apple-clang-21.0.0,dr,default,1,178,28.4834
simple,cpp,apple-clang-21.0.0,dr,default,1,179,28.4014
simple,cpp,apple-clang-21.0.0,dr,default,1,180,28.4824
simple,cpp,apple-clang-21.0.0,dr,default,1,181,28.1582
simple,cpp,apple-clang-21.0.0,dr,default,1,182,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,183,32.5117
simple,cpp,apple-clang-21.0.0,dr,default,1,184,28.8896
simple,cpp,apple-clang-21.0.0,dr,default,1,185,28.9307
simple,cpp,apple-clang-21.0.0,dr,default,1,186,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,187,28.5234
simple,cpp,apple-clang-21.0.0,dr,default,1,188,28.2793
simple,cpp,apple-clang-21.0.0,dr,default,1,189,28.4424
simple,cpp,apple-clang-21.0.0,dr,default,1,190,28.4014
simple,cpp,apple-clang-21.0.0,dr,default,1,191,28.2803
simple,cpp,apple-clang-21.0.0,dr,default,1,192,28.6865
simple,cpp,apple-clang-21.0.0,dr,default,1,193,28.4834
simple,cpp,apple-clang-21.0.0,dr,default,1,194,28.5234
simple,cpp,apple-clang-21.0.0,dr,default,1,195,28.3203
simple,cpp,apple-clang-21.0.0,dr,default,1,196,28.4834
simple,cpp,apple-clang-21.0.0,dr,default,1,197,28.3613
simple,cpp,apple-clang-21.0.0,dr,default,1,198,28.3604
simple,cpp,apple-clang-21.0.0,dr,default,1,199,28.4824
simple,cpp,gcc-16.2.0,decode,idiomatic,1,0,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,1,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,2,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,3,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,4,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,5,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,6,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,7,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,8,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,9,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,10,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,11,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,12,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,13,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,14,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,15,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,16,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,17,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,18,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,19,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,20,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,21,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,22,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,23,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,24,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,25,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,26,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,27,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,28,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,29,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,30,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,31,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,32,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,33,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,34,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,35,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,36,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,37,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,38,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,39,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,40,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,41,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,42,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,43,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,44,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,45,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,46,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,47,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,48,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,49,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,50,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,51,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,52,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,53,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,54,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,55,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,56,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,57,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,58,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,59,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,60,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,61,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,62,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,63,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,64,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,65,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,66,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,67,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,68,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,69,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,70,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,71,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,72,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,73,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,74,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,75,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,76,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,77,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,78,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,79,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,80,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,81,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,82,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,83,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,84,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,85,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,86,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,87,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,88,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,89,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,90,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,91,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,92,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,93,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,94,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,95,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,96,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,97,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,98,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,99,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,100,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,101,13.6719
simple,cpp,gcc-16.2.0,decode,idiomatic,1,102,14.6484
simple,cpp,gcc-16.2.0,decode,idiomatic,1,103,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,104,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,105,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,106,15.6250
simple,cpp,gcc-16.2.0,decode,idiomatic,1,107,15.6250
simple,cpp,gcc-16.2.0,decode,idiomatic,1,108,13.6719
simple,cpp,gcc-16.2.0,decode,idiomatic,1,109,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,110,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,111,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,112,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,113,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,114,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,115,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,116,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,117,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,118,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,119,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,120,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,121,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,122,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,123,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,124,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,125,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,126,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,127,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,128,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,129,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,130,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,131,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,132,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,133,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,134,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,135,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,136,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,137,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,138,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,139,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,140,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,141,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,142,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,143,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,144,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,145,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,146,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,147,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,148,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,149,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,150,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,151,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,152,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,153,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,154,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,155,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,156,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,157,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,158,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,159,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,160,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,161,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,162,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,163,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,164,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,165,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,166,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,167,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,168,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,169,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,170,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,171,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,172,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,173,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,174,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,175,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,176,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,177,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,178,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,179,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,180,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,181,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,182,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,183,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,184,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,185,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,186,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,187,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,188,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,189,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,190,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,191,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,192,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,1,193,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,194,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,195,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,196,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,197,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,198,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,1,199,11.7188
simple,cpp,gcc-16.2.0,decode,shift,1,0,12.6953
simple,cpp,gcc-16.2.0,decode,shift,1,1,12.6953
simple,cpp,gcc-16.2.0,decode,shift,1,2,12.6953
